A,B,ATCsim,STsim,SEsim,integrated_score,integrated_score2,TAG
Diphenhydramine,Romiplostim,0.082085,1.00E-50,1.00E-50,0.082085,0.082085,N
Diphenhydramine,Rosiglitazone,0.082085,0.385147,1.00E-50,0.435617209,0.435617209,N
Diphenhydramine,Sabarubicin,1.00E-50,0.3287988,1.00E-50,0.3287988,0.3287988,N
Diphenhydramine,SC144,1.00E-50,0.2081548,1.00E-50,0.2081548,0.2081548,N
Diphenhydramine,SCH 900776,1.00E-50,0.2226897,1.00E-50,0.2226897,0.2226897,N
Diphenhydramine,Simvastatin,0.082085,0.2740354,0.1560694,0.437626763,0.437626763,N
Diphenhydramine,Sirolimus,0.082085,0.3353938,0.09090909,0.445407272,0.445407272,N
Diphenhydramine,Sodium butyrate,1.00E-50,0.1438918,1.00E-50,0.1438918,0.1438918,N
Diphenhydramine,Sorafenib,0.082085,0.26405,0.07594937,0.375767259,0.375767259,N
Diphenhydramine,Sorivudine,1.00E-50,0.2164604,1.00E-50,0.2164604,0.2164604,N
Diphenhydramine,Sunitinib,0.082085,0.2874111,0.05785124,0.383744227,0.383744227,N
Diphenhydramine,Tamoxifen,0.082085,0.6560597,0.07307692,0.707363005,0.707363005,N
Diphenhydramine,Taxane,1.00E-50,0.1936732,1.00E-50,0.1936732,0.1936732,N
Diphenhydramine,Temozolomide,0.082085,0.146024,1.00E-50,0.21612262,0.21612262,N
Aldesleukin,Trastuzumab,0.135335283,1.00E-50,1.00E-50,0.135335283,0.135335283,N
Diphenhydramine,Theophylline,0.1353353,0.1455288,0.1818182,0.395501854,0.395501854,N
Diphenhydramine,Tipifarnib,1.00E-50,0.2650555,1.00E-50,0.2650555,0.2650555,N
Diphenhydramine,Topotecan,0.082085,0.3069167,0.1351351,0.449780252,0.449780252,N
Diphenhydramine,Toremifene,0.082085,0.634631,0.1538462,0.716218897,0.716218897,N
Diphenhydramine,Trabectedin,0.082085,0.3035661,1.00E-50,0.360732877,0.360732877,N
Anakinra,Bevacizumab,0.135335283,1.00E-50,1.00E-50,0.135335283,0.135335283,N
Diphenhydramine,Trebananib,1.00E-50,1.00E-50,1.00E-50,0,0,N
Diphenhydramine,Tretinoin,0.1353353,0.2491558,1.00E-50,0.350771525,0.350771525,N
Diphenhydramine,Trichostatin A,1.00E-50,0.3130076,1.00E-50,0.3130076,0.3130076,N
Diphenhydramine,Trientine,0.082085,0.1655108,1.00E-50,0.234009846,0.234009846,N
Diphenhydramine,Trifluridine,0.082085,0.1923353,0.02857143,0.279814388,0.279814388,N
Diphenhydramine,Trimidox,1.00E-50,0.1691179,1.00E-50,0.1691179,0.1691179,N
Diphenhydramine,Tubacin,1.00E-50,0.2837241,1.00E-50,0.2837241,0.2837241,N
Diphenhydramine,Valproic Acid,1.00E-50,0.166102,0.1264706,0.27156558,0.27156558,N
Diphenhydramine,Vandetanib,0.082085,0.3421011,0.08560311,0.447800044,0.447800044,N
Diphenhydramine,Vinorelbine,0.082085,0.3042173,0.1105528,0.431937311,0.431937311,N
Diphenhydramine,Vitamin D2,1.00E-50,0.2935749,0.06097561,0.336649601,0.336649601,N
Diphenhydramine,Vorinostat,0.082085,0.2601796,0.1171171,0.400441072,0.400441072,N
Diphenhydramine,Zibotentan,1.00E-50,0.2376734,1.00E-50,0.2376734,0.2376734,N
Diphenhydramine,Zoledronic acid,0.082085,0.1657903,0.1333333,0.336364191,0.336364191,N
Anakinra,Brentuximab vedotin,0.135335283,1.00E-50,1.00E-50,0.135335283,0.135335283,N
Docetaxel,17-DMAG,1.00E-50,1.00E-50,1.00E-50,0,0,N
Docetaxel,2-Methoxyestradiol,1.00E-50,0.3905442,1.00E-50,0.3905442,0.3905442,N
Docetaxel,ABT-737,1.00E-50,0.3617828,1.00E-50,0.3617828,0.3617828,N
Docetaxel,AEE788,1.00E-50,0.2987679,1.00E-50,0.2987679,0.2987679,N
Docetaxel,Aminophylline,0.082085,0.2371623,0.1011236,0.370588617,0.370588617,N
Docetaxel,Anastrozole,0.1353353,0.2593205,0.2181818,0.499292807,0.499292807,N
Docetaxel,Arzoxifene,1.00E-50,0.3597587,1.00E-50,0.3597587,0.3597587,N
Docetaxel,Azacitidine,0.2231302,0.3237315,0.2696897,0.616314998,0.616314998,N
Docetaxel,Bexarotene,0.2231302,0.4096503,1.00E-50,0.541375147,0.541375147,N
Docetaxel,Bosutinib,0.2231302,0.3437425,0.2151163,0.599845386,0.599845386,N
Docetaxel,Busulfan,0.2231302,0.1360581,1.00E-50,0.328829629,0.328829629,N
Docetaxel,Canfosfamide,1.00E-50,0.424928,0.03921569,0.447479845,0.447479845,N
Docetaxel,Carvedilol,0.082085,0.4011387,0.2352941,0.579638284,0.579638284,N
Docetaxel,Celecoxib,0.2231302,0.2376241,0.2718254,0.56872635,0.56872635,N
Docetaxel,Chlorambucil,0.2231302,0.3176961,1.00E-50,0.469938706,0.469938706,N
Docetaxel,CI-1040,1.00E-50,0.344303,1.00E-50,0.344303,0.344303,N
Docetaxel,Clofarabine,0.2231302,0.3117017,1.00E-50,0.465281837,0.465281837,N
Docetaxel,Dacarbazine,0.2231302,0.1680135,1.00E-50,0.353654814,0.353654814,N
Docetaxel,Daunorubicin,0.2231302,0.6067528,1.00E-50,0.694498126,0.694498126,N
Docetaxel,Dexamethasone,0.082085,0.4066315,1.00E-50,0.455338153,0.455338153,N
Docetaxel,Discodermolide,1.00E-50,0.515796,1.00E-50,0.515796,0.515796,N
Docetaxel,Emodin,1.00E-50,0.368914,1.00E-50,0.368914,0.368914,N
Docetaxel,Enalapril,0.082085,0.4349591,0.2487437,0.61035377,0.61035377,N
Docetaxel,Enzastaurin,1.00E-50,0.3803613,1.00E-50,0.3803613,0.3803613,N
Docetaxel,Etodolac,0.082085,0.4725414,0.2193878,0.62205711,0.62205711,N
Docetaxel,Etoposide,0.3678794,0.5313443,0.3043478,0.793915177,0.793915177,N
Docetaxel,Everolimus,0.2231302,0.5694101,0.268206,0.755205914,0.755205914,N
Docetaxel,Exemestane,0.1353353,0.314174,0.2247839,0.540289463,0.540289463,N
Docetaxel,Fenretinide,1.00E-50,0.4341015,1.00E-50,0.4341015,0.4341015,N
Docetaxel,Fludarabine,0.2231302,0.3288087,1.00E-50,0.478571749,0.478571749,N
Docetaxel,Fluorouracil,0.2231302,0.200221,0.2198953,0.515302109,0.515302109,N
Docetaxel,Fotemustine,0.2231302,0.2084469,1.00E-50,0.385066302,0.385066302,N
Docetaxel,Fulvestrant,0.1353353,0.3537366,0.1691843,0.535739232,0.535739232,N
Anakinra,Ganitumab,1.00E-50,1.00E-50,1.00E-50,0,0,N
Anakinra,Gemtuzumab ozogamicin,1.00E-50,1.00E-50,1.00E-50,0,0,N
Docetaxel,Genistein,1.00E-50,0.4098763,1.00E-50,0.4098763,0.4098763,N
Anakinra,Ibritumomab tiuxetan,1.00E-50,1.00E-50,1.00E-50,0,0,N
Docetaxel,Idarubicin,0.2231302,0.61118,0.2042683,0.759639281,0.759639281,N
Docetaxel,IL-27,1.00E-50,1.00E-50,1.00E-50,0,0,N
Docetaxel,Imatinib,0.2231302,0.3290558,0.3463918,0.659315689,0.659315689,N
Docetaxel,Interferon alfa-2a,0.1353353,1.00E-50,1.00E-50,0.1353353,0.1353353,N
Anakinra,Ipilimumab,0.135335283,1.00E-50,1.00E-50,0.135335283,0.135335283,N
Docetaxel,Ixabepilone,0.2231302,0.4669506,0.3204748,0.718601832,0.718601832,N
Docetaxel,Ketoconazole,0.082085,0.4022042,1.00E-50,0.451274268,0.451274268,N
Docetaxel,L744832,1.00E-50,1.00E-50,1.00E-50,0,0,N
Docetaxel,Lansoprazole,0.082085,0.3112977,0.2401372,0.519637403,0.519637403,N
Docetaxel,Lapatinib,0.2231302,0.3755437,0.2131148,0.618265275,0.618265275,N
Docetaxel,Lenalidomide,0.1353353,0.3768449,0.272293,0.607896756,0.607896756,N
Docetaxel,Letrozole,0.1353353,0.2262329,0.2540107,0.500896532,0.500896532,N
Docetaxel,Leucovorin,1.00E-50,0.4381504,0.1373802,0.51533741,0.51533741,N
Docetaxel,LG100268,1.00E-50,0.4040854,1.00E-50,0.4040854,0.4040854,N
Anakinra,Lintuzumab,1.00E-50,1.00E-50,1.00E-50,0,0,N
Docetaxel,Lomeguatrib,1.00E-50,0.2794981,1.00E-50,0.2794981,0.2794981,N
Docetaxel,Lomustine,0.2231302,0.1926778,1.00E-50,0.372815764,0.372815764,N
Docetaxel,Lonafarnib,1.00E-50,0.3220677,1.00E-50,0.3220677,0.3220677,N
Docetaxel,Melphalan,0.2231302,0.3391563,1.00E-50,0.486610487,0.486610487,N
Docetaxel,Metformin,0.082085,0.08343808,0.2144847,0.339125606,0.339125606,N
Docetaxel,Methoxsalen,0.082085,0.3990602,1.00E-50,0.448388343,0.448388343,N
Docetaxel,Midazolam,0.082085,0.2396468,1.00E-50,0.302060392,0.302060392,N
Docetaxel,Midostaurin,0.2231302,0.4688819,1.00E-50,0.587390388,0.587390388,N
Docetaxel,Mitomycin,0.2231302,0.4548033,1.00E-50,0.576453149,0.576453149,N
Docetaxel,Mitoxantrone,0.2231302,0.4403363,0.2311688,0.665723091,0.665723091,N
Docetaxel,Naloxone,0.082085,0.4933216,0.08588957,0.574858479,0.574858479,N
Docetaxel,Neratinib,1.00E-50,0.3867995,1.00E-50,0.3867995,0.3867995,N
Docetaxel,NU6140,1.00E-50,0.3865664,1.00E-50,0.3865664,0.3865664,N
Docetaxel,O6-benzylguanine,1.00E-50,0.3111351,1.00E-50,0.3111351,0.3111351,N
Docetaxel,Obatoclax,1.00E-50,0.3773366,1.00E-50,0.3773366,0.3773366,N
Docetaxel,Octreotide,0.082085,0.4529677,0.2231405,0.609916197,0.609916197,N
Docetaxel,Olaparib,0.2231302,0.380629,1.00E-50,0.518829375,0.518829375,N
Docetaxel,Oxaliplatin,0.2231302,0.2731716,1.00E-50,0.435348966,0.435348966,N
Docetaxel,Oxycodone,0.082085,0.5046079,0.2260692,0.648072119,0.648072119,N
Docetaxel,Paclitaxel,0.6065307,0.92837,0.3969754,0.98300423,0.98300423,N
Docetaxel,Pazopanib,0.2231302,0.2821296,0.2631579,0.589069178,0.589069178,N
Docetaxel,Peginterferon alfa-2b,0.1353353,1.00E-50,1.00E-50,0.1353353,0.1353353,N
Docetaxel,Peloruside A,1.00E-50,0.5184752,1.00E-50,0.5184752,0.5184752,N
Docetaxel,Pemetrexed,0.2231302,0.4145392,0.260479,0.663646019,0.663646019,N
Docetaxel,Perifosine,1.00E-50,0.2396944,1.00E-50,0.2396944,0.2396944,N
Anakinra,Pertuzumab,0.135335283,1.00E-50,1.00E-50,0.135335283,0.135335283,N
Docetaxel,Phenoxodiol,1.00E-50,0.375317,1.00E-50,0.375317,0.375317,N
Docetaxel,Plitidepsin,1.00E-50,0.542851,1.00E-50,0.542851,0.542851,N
Docetaxel,Pregabalin,0.082085,0.2264595,0.1845673,0.421006555,0.421006555,N
Docetaxel,Procainamide,0.082085,0.314608,1.00E-50,0.370868402,0.370868402,N
Docetaxel,Propranolol,0.082085,0.4249433,0.1488764,0.550731709,0.550731709,N
Docetaxel,Rifampin,1.00E-50,0.5692131,1.00E-50,0.5692131,0.5692131,N
Anakinra,Rituximab,0.135335283,1.00E-50,1.00E-50,0.135335283,0.135335283,N
Docetaxel,Romidepsin,0.2231302,0.4423642,1.00E-50,0.566789588,0.566789588,N
Docetaxel,Romiplostim,0.082085,1.00E-50,1.00E-50,0.082085,0.082085,N
Docetaxel,Rosiglitazone,0.082085,0.3741779,1.00E-50,0.425548507,0.425548507,N
Docetaxel,Sabarubicin,1.00E-50,0.6177213,1.00E-50,0.6177213,0.6177213,N
Docetaxel,SC144,1.00E-50,0.2672936,1.00E-50,0.2672936,0.2672936,N
Docetaxel,SCH 900776,1.00E-50,0.2608203,1.00E-50,0.2608203,0.2608203,N
Docetaxel,Simvastatin,0.082085,0.4712627,0.1671088,0.595768001,0.595768001,N
Docetaxel,Sirolimus,0.1353353,0.5692131,0.2430279,0.71803832,0.71803832,N
Docetaxel,Sodium butyrate,1.00E-50,0.09520753,1.00E-50,0.09520753,0.09520753,N
Docetaxel,Sorafenib,0.2231302,0.3777893,0.2757732,0.649925638,0.649925638,N
Docetaxel,Sorivudine,1.00E-50,0.3927446,1.00E-50,0.3927446,0.3927446,N
Docetaxel,Sunitinib,0.2231302,0.4011136,0.2839506,0.666853178,0.666853178,N
Docetaxel,Tamoxifen,0.1353353,0.3647237,0.2416268,0.583424849,0.583424849,N
Docetaxel,Taxane,1.00E-50,0.1580644,1.00E-50,0.1580644,0.1580644,N
Docetaxel,Temozolomide,0.2231302,0.2185209,1.00E-50,0.392892488,0.392892488,N
Docetaxel,Temsirolimus,0.2231302,0.5686474,0.2525253,0.749517634,0.749517634,N
Anakinra,Teprotumumab,1.00E-50,1.00E-50,1.00E-50,0,0,N
Docetaxel,Theophylline,0.082085,0.2371623,0.09116809,0.363617568,0.363617568,N
Docetaxel,Tipifarnib,1.00E-50,0.3409586,1.00E-50,0.3409586,0.3409586,N
Docetaxel,Topotecan,0.2231302,0.5105567,0.2830189,0.72737961,0.72737961,N
Docetaxel,Toremifene,0.1353353,0.3573376,0.1746988,0.541390447,0.541390447,N
Docetaxel,Trabectedin,0.3678794,0.5447224,1.00E-50,0.71220965,0.71220965,N
Docetaxel,Trebananib,1.00E-50,1.00E-50,1.00E-50,0,0,N
Docetaxel,Tretinoin,0.2231302,0.2923531,1.00E-50,0.450250494,0.450250494,N
Docetaxel,Trichostatin A,1.00E-50,0.3751405,1.00E-50,0.3751405,0.3751405,N
Docetaxel,Trientine,0.082085,0.0925227,1.00E-50,0.167012974,0.167012974,N
Docetaxel,Trimidox,1.00E-50,0.2590755,1.00E-50,0.2590755,0.2590755,N
Docetaxel,Tubacin,1.00E-50,0.4462241,1.00E-50,0.4462241,0.4462241,N
Docetaxel,Valproic Acid,1.00E-50,0.1535536,0.2215686,0.341099544,0.341099544,N
Docetaxel,Vitamin D2,1.00E-50,0.321883,0.02830189,0.341074993,0.341074993,N
Docetaxel,Vorinostat,0.2231302,0.2961947,0.126935,0.522638543,0.522638543,N
Docetaxel,Zoledronic acid,0.082085,0.1857507,0.2716346,0.455611217,0.455611217,N
Emodin,17-DMAG,1.00E-50,1.00E-50,1.00E-50,0,0,N
Emodin,2-Methoxyestradiol,1.00E-50,0.4268189,1.00E-50,0.4268189,0.4268189,N
Emodin,ABT-737,1.00E-50,0.2346327,1.00E-50,0.2346327,0.2346327,N
Emodin,AEE788,1.00E-50,0.206961,1.00E-50,0.206961,0.206961,N
Emodin,Aflibercept,1.00E-50,1.00E-50,1.00E-50,0,0,N
Emodin,Aminophylline,1.00E-50,0.1650954,1.00E-50,0.1650954,0.1650954,N
Emodin,Anastrozole,1.00E-50,0.2033385,1.00E-50,0.2033385,0.2033385,N
Emodin,Arzoxifene,1.00E-50,0.3249164,1.00E-50,0.3249164,0.3249164,N
Emodin,Azacitidine,1.00E-50,0.1774185,1.00E-50,0.1774185,0.1774185,N
Emodin,Bexarotene,1.00E-50,0.4775039,1.00E-50,0.4775039,0.4775039,N
Emodin,Bosutinib,1.00E-50,0.2496402,1.00E-50,0.2496402,0.2496402,N
Emodin,Busulfan,1.00E-50,0.1125392,1.00E-50,0.1125392,0.1125392,N
Emodin,Canfosfamide,1.00E-50,0.2512909,1.00E-50,0.2512909,0.2512909,N
Emodin,Carboplatin,1.00E-50,0.2343834,1.00E-50,0.2343834,0.2343834,N
Emodin,Carvedilol,1.00E-50,0.3020808,1.00E-50,0.3020808,0.3020808,N
Emodin,Chlorambucil,1.00E-50,0.2743061,1.00E-50,0.2743061,0.2743061,N
Emodin,CI-1040,1.00E-50,0.2661618,1.00E-50,0.2661618,0.2661618,N
Emodin,Clofarabine,1.00E-50,0.1753931,1.00E-50,0.1753931,0.1753931,N
Emodin,Dacarbazine,1.00E-50,0.09887663,1.00E-50,0.09887663,0.09887663,N
Emodin,Daunorubicin,1.00E-50,0.4921903,1.00E-50,0.4921903,0.4921903,N
Emodin,Dexamethasone,1.00E-50,0.3167451,1.00E-50,0.3167451,0.3167451,N
Emodin,Discodermolide,1.00E-50,0.3012034,1.00E-50,0.3012034,0.3012034,N
Emodin,Doxorubicin,1.00E-50,0.4888263,1.00E-50,0.4888263,0.4888263,N
Emodin,Enalapril,1.00E-50,0.2867206,1.00E-50,0.2867206,0.2867206,N
Emodin,Enzastaurin,1.00E-50,0.2617459,1.00E-50,0.2617459,0.2617459,N
Emodin,Epirubicin,1.00E-50,0.4888263,1.00E-50,0.4888263,0.4888263,N
Emodin,Erlotinib,1.00E-50,0.2840534,1.00E-50,0.2840534,0.2840534,N
Emodin,Etodolac,1.00E-50,0.3255361,1.00E-50,0.3255361,0.3255361,N
Emodin,Etoposide,1.00E-50,0.4589699,1.00E-50,0.4589699,0.4589699,N
Emodin,Everolimus,1.00E-50,0.274942,1.00E-50,0.274942,0.274942,N
Emodin,Exemestane,1.00E-50,0.281737,1.00E-50,0.281737,0.281737,N
Emodin,Fenretinide,1.00E-50,0.33845,1.00E-50,0.33845,0.33845,N
Emodin,Fludarabine,1.00E-50,0.175554,1.00E-50,0.175554,0.175554,N
Emodin,Fluorouracil,1.00E-50,0.1439263,1.00E-50,0.1439263,0.1439263,N
Emodin,Fotemustine,1.00E-50,0.1144974,1.00E-50,0.1144974,0.1144974,N
Emodin,Fulvestrant,1.00E-50,0.3887264,1.00E-50,0.3887264,0.3887264,N
Anakinra,Trastuzumab,0.135335283,1.00E-50,1.00E-50,0.135335283,0.135335283,N
Emodin,Gefitinib,1.00E-50,0.2497414,1.00E-50,0.2497414,0.2497414,N
Emodin,Gemcitabine,1.00E-50,0.1816303,1.00E-50,0.1816303,0.1816303,N
Arsenic trioxide,Bevacizumab,0.367879441,1.00E-50,1.00E-50,0.367879441,0.367879441,N
Emodin,Genistein,1.00E-50,0.5944496,1.00E-50,0.5944496,0.5944496,N
Arsenic trioxide,Brentuximab vedotin,0.367879441,1.00E-50,1.00E-50,0.367879441,0.367879441,N
Emodin,Idarubicin,1.00E-50,0.5026167,1.00E-50,0.5026167,0.5026167,N
Emodin,IL-27,1.00E-50,1.00E-50,1.00E-50,0,0,N
Emodin,Imatinib,1.00E-50,0.236723,1.00E-50,0.236723,0.236723,N
Emodin,Interferon alfa-2a,1.00E-50,1.00E-50,1.00E-50,0,0,N
Arsenic trioxide,Ganitumab,1.00E-50,1.00E-50,1.00E-50,0,0,N
Emodin,Irinotecan,1.00E-50,0.2982281,1.00E-50,0.2982281,0.2982281,N
Emodin,Ixabepilone,1.00E-50,0.2594336,1.00E-50,0.2594336,0.2594336,N
Emodin,Ketoconazole,1.00E-50,0.2625346,1.00E-50,0.2625346,0.2625346,N
Emodin,L744832,1.00E-50,1.00E-50,1.00E-50,0,0,N
Emodin,Lansoprazole,1.00E-50,0.2312518,1.00E-50,0.2312518,0.2312518,N
Emodin,Lapatinib,1.00E-50,0.2678665,1.00E-50,0.2678665,0.2678665,N
Emodin,Lenalidomide,1.00E-50,0.2997713,1.00E-50,0.2997713,0.2997713,N
Emodin,Letrozole,1.00E-50,0.2302762,1.00E-50,0.2302762,0.2302762,N
Emodin,Leucovorin,1.00E-50,0.2813027,1.00E-50,0.2813027,0.2813027,N
Emodin,LG100268,1.00E-50,0.3570601,1.00E-50,0.3570601,0.3570601,N
Emodin,Linifanib,1.00E-50,0.2377702,1.00E-50,0.2377702,0.2377702,N
Arsenic trioxide,Gemtuzumab ozogamicin,1.00E-50,1.00E-50,1.00E-50,0,0,N
Emodin,Lomeguatrib,1.00E-50,0.1889989,1.00E-50,0.1889989,0.1889989,N
Emodin,Lomustine,1.00E-50,0.1128822,1.00E-50,0.1128822,0.1128822,N
Emodin,Lonafarnib,1.00E-50,0.2319331,1.00E-50,0.2319331,0.2319331,N
Emodin,Melphalan,1.00E-50,0.2697837,1.00E-50,0.2697837,0.2697837,N
Emodin,Metformin,1.00E-50,0.05640847,1.00E-50,0.05640847,0.05640847,N
Emodin,Methoxsalen,1.00E-50,0.4919913,1.00E-50,0.4919913,0.4919913,N
Emodin,Midazolam,1.00E-50,0.2159399,1.00E-50,0.2159399,0.2159399,N
Emodin,Midostaurin,1.00E-50,0.291317,1.00E-50,0.291317,0.291317,N
Emodin,Mitomycin,1.00E-50,0.2270423,1.00E-50,0.2270423,0.2270423,N
Emodin,Mitoxantrone,1.00E-50,0.4730733,1.00E-50,0.4730733,0.4730733,N
Emodin,Naloxone,1.00E-50,0.3870498,1.00E-50,0.3870498,0.3870498,N
Emodin,Neratinib,1.00E-50,0.2730622,1.00E-50,0.2730622,0.2730622,N
Emodin,NU6140,1.00E-50,0.253783,1.00E-50,0.253783,0.253783,N
Emodin,O6-benzylguanine,1.00E-50,0.2437455,1.00E-50,0.2437455,0.2437455,N
Emodin,Obatoclax,1.00E-50,0.2566206,1.00E-50,0.2566206,0.2566206,N
Emodin,Octreotide,1.00E-50,0.2935634,1.00E-50,0.2935634,0.2935634,N
Emodin,Olaparib,1.00E-50,0.301687,1.00E-50,0.301687,0.301687,N
Emodin,Oxaliplatin,1.00E-50,0.165235,1.00E-50,0.165235,0.165235,N
Emodin,Oxycodone,1.00E-50,0.3798629,1.00E-50,0.3798629,0.3798629,N
Emodin,Paclitaxel,1.00E-50,0.3664525,1.00E-50,0.3664525,0.3664525,N
Emodin,Pazopanib,1.00E-50,0.2058959,1.00E-50,0.2058959,0.2058959,N
Emodin,Peginterferon alfa-2b,1.00E-50,1.00E-50,1.00E-50,0,0,N
Emodin,Peloruside A,1.00E-50,0.2955043,1.00E-50,0.2955043,0.2955043,N
Emodin,Pemetrexed,1.00E-50,0.2997428,1.00E-50,0.2997428,0.2997428,N
Emodin,Perifosine,1.00E-50,0.1471795,1.00E-50,0.1471795,0.1471795,N
Arsenic trioxide,Ipilimumab,0.367879441,1.00E-50,1.00E-50,0.367879441,0.367879441,N
Emodin,Phenoxodiol,1.00E-50,0.4909036,1.00E-50,0.4909036,0.4909036,N
Emodin,Plitidepsin,1.00E-50,0.316532,1.00E-50,0.316532,0.316532,N
Emodin,Prednisone,1.00E-50,0.3262132,1.00E-50,0.3262132,0.3262132,N
Emodin,Pregabalin,1.00E-50,0.1701736,1.00E-50,0.1701736,0.1701736,N
Emodin,Procainamide,1.00E-50,0.243413,1.00E-50,0.243413,0.243413,N
Emodin,Propranolol,1.00E-50,0.3573603,1.00E-50,0.3573603,0.3573603,N
Emodin,Rifampin,1.00E-50,0.2793446,1.00E-50,0.2793446,0.2793446,N
Arsenic trioxide,Pertuzumab,0.367879441,1.00E-50,1.00E-50,0.367879441,0.367879441,N
Emodin,Romidepsin,1.00E-50,0.2119107,1.00E-50,0.2119107,0.2119107,N
Emodin,Romiplostim,1.00E-50,1.00E-50,1.00E-50,0,0,N
Emodin,Rosiglitazone,1.00E-50,0.2855725,1.00E-50,0.2855725,0.2855725,N
Emodin,Sabarubicin,1.00E-50,0.4865504,1.00E-50,0.4865504,0.4865504,N
Emodin,SC144,1.00E-50,0.1937114,1.00E-50,0.1937114,0.1937114,N
Emodin,SCH 900776,1.00E-50,0.1640806,1.00E-50,0.1640806,0.1640806,N
Emodin,Simvastatin,1.00E-50,0.3105731,1.00E-50,0.3105731,0.3105731,N
Emodin,Sirolimus,1.00E-50,0.2793446,1.00E-50,0.2793446,0.2793446,N
Emodin,Sodium butyrate,1.00E-50,0.1255843,1.00E-50,0.1255843,0.1255843,N
Emodin,Sorafenib,1.00E-50,0.3081859,1.00E-50,0.3081859,0.3081859,N
Emodin,Sorivudine,1.00E-50,0.2067501,1.00E-50,0.2067501,0.2067501,N
Emodin,Sunitinib,1.00E-50,0.2670919,1.00E-50,0.2670919,0.2670919,N
Emodin,Tamoxifen,1.00E-50,0.3473003,1.00E-50,0.3473003,0.3473003,N
Emodin,Taxane,1.00E-50,0.1365395,1.00E-50,0.1365395,0.1365395,N
Emodin,Temozolomide,1.00E-50,0.1532342,1.00E-50,0.1532342,0.1532342,N
Emodin,Temsirolimus,1.00E-50,0.278726,1.00E-50,0.278726,0.278726,N
Arsenic trioxide,Rituximab,0.367879441,1.00E-50,1.00E-50,0.367879441,0.367879441,N
Emodin,Theophylline,1.00E-50,0.1650954,1.00E-50,0.1650954,0.1650954,N
Emodin,Tipifarnib,1.00E-50,0.240548,1.00E-50,0.240548,0.240548,N
Emodin,Topotecan,1.00E-50,0.3290568,1.00E-50,0.3290568,0.3290568,N
Emodin,Toremifene,1.00E-50,0.338019,1.00E-50,0.338019,0.338019,N
Emodin,Trabectedin,1.00E-50,0.3461062,1.00E-50,0.3461062,0.3461062,N
Arsenic trioxide,Trastuzumab,0.367879441,1.00E-50,1.00E-50,0.367879441,0.367879441,N
Emodin,Trebananib,1.00E-50,1.00E-50,1.00E-50,0,0,N
Emodin,Tretinoin,1.00E-50,0.2307743,1.00E-50,0.2307743,0.2307743,N
Emodin,Trichostatin A,1.00E-50,0.2956982,1.00E-50,0.2956982,0.2956982,N
Emodin,Trientine,1.00E-50,0.04188849,1.00E-50,0.04188849,0.04188849,N
Emodin,Trifluridine,1.00E-50,0.1941113,1.00E-50,0.1941113,0.1941113,N
Emodin,Trimidox,1.00E-50,0.2402536,1.00E-50,0.2402536,0.2402536,N
Emodin,Tubacin,1.00E-50,0.2791349,1.00E-50,0.2791349,0.2791349,N
Emodin,Valproic Acid,1.00E-50,0.1662497,1.00E-50,0.1662497,0.1662497,N
Emodin,Vandetanib,1.00E-50,0.2424381,1.00E-50,0.2424381,0.2424381,N
Emodin,Vinorelbine,1.00E-50,0.3132577,1.00E-50,0.3132577,0.3132577,N
Emodin,Vitamin D2,1.00E-50,0.2421296,1.00E-50,0.2421296,0.2421296,N
Emodin,Vorinostat,1.00E-50,0.2427054,1.00E-50,0.2427054,0.2427054,N
Emodin,Zibotentan,1.00E-50,0.2501362,1.00E-50,0.2501362,0.2501362,N
Emodin,Zoledronic acid,1.00E-50,0.1335571,1.00E-50,0.1335571,0.1335571,N
Enzastaurin,17-DMAG,1.00E-50,1.00E-50,1.00E-50,0,0,N
Enzastaurin,2-Methoxyestradiol,1.00E-50,0.2481435,1.00E-50,0.2481435,0.2481435,N
Enzastaurin,ABT-737,1.00E-50,0.4570029,1.00E-50,0.4570029,0.4570029,N
Enzastaurin,AEE788,1.00E-50,0.5571853,1.00E-50,0.5571853,0.5571853,N
Enzastaurin,Aflibercept,1.00E-50,1.00E-50,1.00E-50,0,0,N
Enzastaurin,Aminophylline,1.00E-50,0.3916891,1.00E-50,0.3916891,0.3916891,N
Enzastaurin,Anastrozole,1.00E-50,0.3546255,1.00E-50,0.3546255,0.3546255,N
Enzastaurin,Arzoxifene,1.00E-50,0.3961362,1.00E-50,0.3961362,0.3961362,N
Enzastaurin,Azacitidine,1.00E-50,0.2970033,1.00E-50,0.2970033,0.2970033,N
Enzastaurin,Bexarotene,1.00E-50,0.2975298,1.00E-50,0.2975298,0.2975298,N
Enzastaurin,Bosutinib,1.00E-50,0.4834684,1.00E-50,0.4834684,0.4834684,N
Enzastaurin,Busulfan,1.00E-50,0.1048165,1.00E-50,0.1048165,0.1048165,N
Enzastaurin,Canfosfamide,1.00E-50,0.3843228,1.00E-50,0.3843228,0.3843228,N
Enzastaurin,Carboplatin,1.00E-50,0.1029831,1.00E-50,0.1029831,0.1029831,N
Enzastaurin,Carvedilol,1.00E-50,0.4457638,1.00E-50,0.4457638,0.4457638,N
Enzastaurin,Celecoxib,1.00E-50,0.4015617,1.00E-50,0.4015617,0.4015617,N
Enzastaurin,Chlorambucil,1.00E-50,0.3632432,1.00E-50,0.3632432,0.3632432,N
Enzastaurin,CI-1040,1.00E-50,0.3652717,1.00E-50,0.3652717,0.3652717,N
