pathway_name,drug,logFC,kegg_pathway_ID
KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM,Cediranib,-0.269612572,hsa00051
KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM,Genistein,-0.171394171,hsa00051
KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM,Veliparib,0.24873501,hsa00051
KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM,neratinib,0.278970031,hsa00051
KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM,Vorinostat,0.157098457,hsa00051
KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM,Linifanib,0.186391969,hsa00051
KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM,everolimus,-0.207433916,hsa00051
KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM,Everolimus,-0.207433916,hsa00051
KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM,vorinostat,0.157098457,hsa00051
KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM,Neratinib,0.278970031,hsa00051
KEGG_GALACTOSE_METABOLISM,Gefitinib,-0.17255712,hsa00052
KEGG_GALACTOSE_METABOLISM,Vorinostat,0.205931893,hsa00052
KEGG_GALACTOSE_METABOLISM,Mitoxantrone,0.425540978,hsa00052
KEGG_GALACTOSE_METABOLISM,Sunitinib,-0.280958547,hsa00052
KEGG_GALACTOSE_METABOLISM,Everolimus,-0.225998927,hsa00052
KEGG_GALACTOSE_METABOLISM,dasatinib,-0.242890439,hsa00052
KEGG_GALACTOSE_METABOLISM,Dasatinib,-0.242890439,hsa00052
KEGG_GALACTOSE_METABOLISM,gefitinib,-0.17255712,hsa00052
KEGG_GALACTOSE_METABOLISM,Afatinib,-0.287348274,hsa00052
KEGG_GALACTOSE_METABOLISM,Erlotinib,-0.259718013,hsa00052
KEGG_GALACTOSE_METABOLISM,erlotinib,-0.259718013,hsa00052
KEGG_GALACTOSE_METABOLISM,Temozolomide,0.295910487,hsa00052
KEGG_GALACTOSE_METABOLISM,Cediranib,-0.321672939,hsa00052
KEGG_GALACTOSE_METABOLISM,vorinostat,0.205931893,hsa00052
KEGG_GALACTOSE_METABOLISM,Daunorubicin,0.180075754,hsa00052
KEGG_GALACTOSE_METABOLISM,Clofarabine,-0.250522162,hsa00052
KEGG_GALACTOSE_METABOLISM,afatinib,-0.287348274,hsa00052
KEGG_GALACTOSE_METABOLISM,Fludarabine,0.249056075,hsa00052
KEGG_GALACTOSE_METABOLISM,Doxorubicin,0.215971636,hsa00052
KEGG_GALACTOSE_METABOLISM,Zibotentan,-0.384939126,hsa00052
KEGG_GALACTOSE_METABOLISM,crizotinib,-0.286770898,hsa00052
KEGG_GALACTOSE_METABOLISM,everolimus,-0.225998927,hsa00052
KEGG_GALACTOSE_METABOLISM,Linifanib,0.352374533,hsa00052
KEGG_GALACTOSE_METABOLISM,sunitinib,-0.280958547,hsa00052
KEGG_GAP_JUNCTION,Daunorubicin,0.098393583,hsa04540
KEGG_GAP_JUNCTION,Vinorelbine,0.164834509,hsa04540
KEGG_GAP_JUNCTION,Enzastaurin,-0.125492962,hsa04540
KEGG_GAP_JUNCTION,Clofarabine,0.165557007,hsa04540
KEGG_GAP_JUNCTION,vorinostat,0.161027733,hsa04540
KEGG_GAP_JUNCTION,Geldanamycin,-0.052945483,hsa04540
KEGG_GAP_JUNCTION,Vorinostat,0.161027733,hsa04540
KEGG_GAP_JUNCTION,Vinblastine,0.169556894,hsa04540
KEGG_GLIOMA,Vinblastine,0.13018845,hsa05214
KEGG_GLIOMA,vorinostat,0.04798574,hsa05214
KEGG_GLIOMA,Geldanamycin,-0.058582689,hsa05214
KEGG_GLIOMA,Docetaxel,-0.211824034,hsa05214
KEGG_GLIOMA,fulvestrant,-0.143469936,hsa05214
KEGG_GLIOMA,alitretinoin,-0.253332542,hsa05214
KEGG_GLIOMA,Vorinostat,0.04798574,hsa05214
KEGG_GLIOMA,Fulvestrant,-0.143469936,hsa05214
KEGG_GLUTATHIONE_METABOLISM,everolimus,-0.351544821,hsa00480
KEGG_GLUTATHIONE_METABOLISM,Axitinib,-0.24590587,hsa00480
KEGG_GLUTATHIONE_METABOLISM,Cediranib,-0.243586935,hsa00480
KEGG_GLUTATHIONE_METABOLISM,Daunorubicin,0.139460328,hsa00480
KEGG_GLUTATHIONE_METABOLISM,ruxolitinib,-0.219181303,hsa00480
KEGG_GLUTATHIONE_METABOLISM,Geldanamycin,-0.115754242,hsa00480
KEGG_GLUTATHIONE_METABOLISM,Sunitinib,-0.248425009,hsa00480
KEGG_GLUTATHIONE_METABOLISM,Everolimus,-0.351544821,hsa00480
KEGG_GLUTATHIONE_METABOLISM,Vinblastine,-0.255773713,hsa00480
KEGG_GLUTATHIONE_METABOLISM,Decitabine,0.265032523,hsa00480
KEGG_GLUTATHIONE_METABOLISM,Mitoxantrone,0.371372173,hsa00480
KEGG_GLUTATHIONE_METABOLISM,axitinib,-0.24590587,hsa00480
KEGG_GLUTATHIONE_METABOLISM,sunitinib,-0.248425009,hsa00480
KEGG_GLYCEROLIPID_METABOLISM,Epirubicin,0.183400681,hsa00561
KEGG_GLYCEROLIPID_METABOLISM,ABT-737,-0.207813732,hsa00561
KEGG_GLYCEROLIPID_METABOLISM,Vorinostat,0.11813153,hsa00561
KEGG_GLYCEROLIPID_METABOLISM,vorinostat,0.11813153,hsa00561
KEGG_GLYCEROLIPID_METABOLISM,Carvedilol,0.16336535,hsa00561
KEGG_GLYCEROLIPID_METABOLISM,MK-2206,-0.164578542,hsa00561
KEGG_GLYCEROLIPID_METABOLISM,Daunorubicin,0.164341451,hsa00561
KEGG_GLYCEROLIPID_METABOLISM,imatinib,-0.262576743,hsa00561
KEGG_GLYCEROLIPID_METABOLISM,Enzastaurin,0.204460138,hsa00561
KEGG_GLYCEROLIPID_METABOLISM,sonidegib,0.20927269,hsa00561
KEGG_GLYCEROLIPID_METABOLISM,Imatinib,-0.262576743,hsa00561
KEGG_GLYCEROLIPID_METABOLISM,Simvastatin,0.100949179,hsa00561
KEGG_GLYCEROLIPID_METABOLISM,Doxorubicin,0.154583972,hsa00561
KEGG_GLYCEROPHOSPHOLIPID_METABOLISM,Daunorubicin,0.15370189,hsa00564
KEGG_GLYCEROPHOSPHOLIPID_METABOLISM,Vorinostat,0.136686835,hsa00564
KEGG_GLYCEROPHOSPHOLIPID_METABOLISM,vorinostat,0.136686835,hsa00564
KEGG_GLYCEROPHOSPHOLIPID_METABOLISM,imatinib,-0.199322305,hsa00564
KEGG_GLYCEROPHOSPHOLIPID_METABOLISM,Imatinib,-0.199322305,hsa00564
KEGG_GLYCEROPHOSPHOLIPID_METABOLISM,Irinotecan,-0.19526635,hsa00564
KEGG_GLYCEROPHOSPHOLIPID_METABOLISM,Doxorubicin,0.104571066,hsa00564
KEGG_GLYCEROPHOSPHOLIPID_METABOLISM,Mitoxantrone,0.236821317,hsa00564
KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM,Sorafenib,0.239798853,hsa00260
KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM,lapatinib,0.322757042,hsa00260
KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM,Lapatinib,0.322757042,hsa00260
KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM,sorafenib,0.239798853,hsa00260
KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM,Neratinib,0.384460379,hsa00260
KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM,Cediranib,-0.365406009,hsa00260
KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM,Fenretinide,0.253679319,hsa00260
KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM,Daunorubicin,0.267294889,hsa00260
KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM,Afatinib,0.473098523,hsa00260
KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM,Vinblastine,-0.369564891,hsa00260
KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM,neratinib,0.384460379,hsa00260
KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM,afatinib,0.473098523,hsa00260
KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM,vemurafenib,0.278969125,hsa00260
KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM,Mitoxantrone,0.314811771,hsa00260
KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM,imatinib,-0.320410554,hsa00260
KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM,Imatinib,-0.320410554,hsa00260
KEGG_GLYCOLYSIS_GLUCONEOGENESIS,Vinorelbine,-0.191114873,hsa00010
KEGG_GLYCOLYSIS_GLUCONEOGENESIS,Vorinostat,0.118876614,hsa00010
KEGG_GLYCOLYSIS_GLUCONEOGENESIS,Doxorubicin,0.203522983,hsa00010
KEGG_GLYCOLYSIS_GLUCONEOGENESIS,Daunorubicin,0.194365474,hsa00010
KEGG_GLYCOLYSIS_GLUCONEOGENESIS,Mitoxantrone,0.231537814,hsa00010
KEGG_GLYCOLYSIS_GLUCONEOGENESIS,belinostat,0.200096413,hsa00010
KEGG_GLYCOLYSIS_GLUCONEOGENESIS,Naloxone,0.143446192,hsa00010
KEGG_GLYCOLYSIS_GLUCONEOGENESIS,vorinostat,0.118876614,hsa00010
KEGG_GLYCOLYSIS_GLUCONEOGENESIS,ruxolitinib,-0.17282069,hsa00010
KEGG_GLYCOLYSIS_GLUCONEOGENESIS,Linifanib,0.279946044,hsa00010
KEGG_GLYCOLYSIS_GLUCONEOGENESIS,nilotinib,-0.314611506,hsa00010
KEGG_GLYCOLYSIS_GLUCONEOGENESIS,Epirubicin,0.319180984,hsa00010
KEGG_GLYCOLYSIS_GLUCONEOGENESIS,Geldanamycin,-0.066801987,hsa00010
KEGG_GLYCOLYSIS_GLUCONEOGENESIS,Vinblastine,-0.150170704,hsa00010
KEGG_GLYCOLYSIS_GLUCONEOGENESIS,Cediranib,-0.345908369,hsa00010
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_SULFATE,Exemestane,0.221292532,hsa00532
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_SULFATE,ruxolitinib,0.232632849,hsa00532
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_SULFATE,vorinostat,0.121038024,hsa00532
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_SULFATE,Vorinostat,0.121038024,hsa00532
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_SULFATE,belinostat,0.304939785,hsa00532
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE,Sunitinib,-0.246195387,hsa00534
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE,MK-2206,-0.299854068,hsa00534
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE,Erlotinib,-0.270544731,hsa00534
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE,Daunorubicin,0.227867413,hsa00534
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE,sunitinib,-0.246195387,hsa00534
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE,gefitinib,-0.242811609,hsa00534
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE,Cediranib,-0.328532263,hsa00534
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE,midostaurin,-0.357304696,hsa00534
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE,everolimus,-0.362544259,hsa00534
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE,Everolimus,-0.362544259,hsa00534
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE,crizotinib,-0.241357119,hsa00534
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE,Fenretinide,-0.13342351,hsa00534
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE,Gefitinib,-0.242811609,hsa00534
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE,nilotinib,-0.300377329,hsa00534
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE,ixazomib,-0.262430923,hsa00534
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE,vorinostat,0.068276991,hsa00534
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE,Vorinostat,0.068276991,hsa00534
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE,Geldanamycin,-0.090193049,hsa00534
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE,erlotinib,-0.270544731,hsa00534
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE,Midostaurin,-0.357304696,hsa00534
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE,Vinorelbine,-0.223080684,hsa00534
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE,Vinblastine,-0.203322758,hsa00534
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_KERATAN_SULFATE,anastrozole,-0.414268814,hsa00533
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_KERATAN_SULFATE,Anastrozole,-0.414268814,hsa00533
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_KERATAN_SULFATE,vorinostat,-0.202862993,hsa00533
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_KERATAN_SULFATE,Vinblastine,0.220166841,hsa00533
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_KERATAN_SULFATE,Vorinostat,-0.202862993,hsa00533
KEGG_GLYCOSAMINOGLYCAN_DEGRADATION,Carvedilol,-0.178466927,hsa00531
KEGG_GLYCOSAMINOGLYCAN_DEGRADATION,Prednisone,-0.183250649,hsa00531
KEGG_GLYCOSAMINOGLYCAN_DEGRADATION,afatinib,0.247337364,hsa00531
KEGG_GLYCOSAMINOGLYCAN_DEGRADATION,Doxorubicin,0.223443991,hsa00531
KEGG_GLYCOSAMINOGLYCAN_DEGRADATION,sirolimus,0.14815249,hsa00531
KEGG_GLYCOSAMINOGLYCAN_DEGRADATION,Enzastaurin,0.261696586,hsa00531
KEGG_GLYCOSAMINOGLYCAN_DEGRADATION,Fenretinide,0.186794999,hsa00531
KEGG_GLYCOSAMINOGLYCAN_DEGRADATION,Daunorubicin,0.382862235,hsa00531
KEGG_GLYCOSAMINOGLYCAN_DEGRADATION,Geldanamycin,0.1291742,hsa00531
KEGG_GLYCOSAMINOGLYCAN_DEGRADATION,Epirubicin,0.265229,hsa00531
KEGG_GLYCOSAMINOGLYCAN_DEGRADATION,Mitoxantrone,0.378094974,hsa00531
KEGG_GLYCOSAMINOGLYCAN_DEGRADATION,Docetaxel,-0.245268765,hsa00531
KEGG_GLYCOSAMINOGLYCAN_DEGRADATION,Afatinib,0.247337364,hsa00531
KEGG_GLYCOSAMINOGLYCAN_DEGRADATION,Sirolimus,0.14815249,hsa00531
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GANGLIO_SERIES,Vorinostat,0.10501422,hsa00604
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GANGLIO_SERIES,Daunorubicin,0.260561306,hsa00604
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GANGLIO_SERIES,nilotinib,0.28681408,hsa00604
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GANGLIO_SERIES,Afatinib,0.414581387,hsa00604
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GANGLIO_SERIES,afatinib,0.414581387,hsa00604
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GANGLIO_SERIES,Geldanamycin,0.17248808,hsa00604
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GANGLIO_SERIES,Epirubicin,0.34439844,hsa00604
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GANGLIO_SERIES,Enzastaurin,0.279679457,hsa00604
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GANGLIO_SERIES,sirolimus,0.12445818,hsa00604
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GANGLIO_SERIES,crizotinib,-0.53924735,hsa00604
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GANGLIO_SERIES,bosutinib,0.237671305,hsa00604
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GANGLIO_SERIES,Bosutinib,0.237671305,hsa00604
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GANGLIO_SERIES,Sirolimus,0.12445818,hsa00604
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GANGLIO_SERIES,vorinostat,0.10501422,hsa00604
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GLOBO_SERIES,Doxorubicin,0.363598584,hsa00603
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GLOBO_SERIES,Vinblastine,-0.276838974,hsa00603
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GLOBO_SERIES,Afatinib,0.524300495,hsa00603
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GLOBO_SERIES,Dasatinib,0.352123907,hsa00603
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GLOBO_SERIES,Vorinostat,-0.091223762,hsa00603
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GLOBO_SERIES,afatinib,0.524300495,hsa00603
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GLOBO_SERIES,Linifanib,0.599707686,hsa00603
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GLOBO_SERIES,midostaurin,-0.429498554,hsa00603
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GLOBO_SERIES,vorinostat,-0.091223762,hsa00603
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GLOBO_SERIES,nilotinib,0.512675425,hsa00603
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GLOBO_SERIES,dasatinib,0.352123907,hsa00603
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GLOBO_SERIES,Decitabine,-0.277811867,hsa00603
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GLOBO_SERIES,Midostaurin,-0.429498554,hsa00603
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GLOBO_SERIES,Epirubicin,0.374695671,hsa00603
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GLOBO_SERIES,Naloxone,-0.335730065,hsa00603
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GLOBO_SERIES,Daunorubicin,0.318100801,hsa00603
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES,vorinostat,-0.162330513,hsa00601
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES,Vorinostat,-0.162330513,hsa00601
KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS,Vorinostat,-0.102492815,hsa00563
KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS,Neratinib,-0.319625011,hsa00563
KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS,ixazomib,-0.304725198,hsa00563
KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS,Everolimus,-0.566157504,hsa00563
KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS,Enalapril,-0.338798529,hsa00563
KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS,sonidegib,-0.310002177,hsa00563
KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS,Cediranib,-0.339674392,hsa00563
KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS,everolimus,-0.566157504,hsa00563
KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS,Vinblastine,-0.448244614,hsa00563
KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS,crizotinib,-0.571832368,hsa00563
KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS,Decitabine,0.338482989,hsa00563
KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS,Vinorelbine,-0.219100479,hsa00563
KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS,vorinostat,-0.102492815,hsa00563
KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS,Daunorubicin,0.156670828,hsa00563
KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS,neratinib,-0.319625011,hsa00563
KEGG_GLYOXYLATE_AND_DICARBOXYLATE_METABOLISM,anastrozole,0.408497536,hsa00630
KEGG_GLYOXYLATE_AND_DICARBOXYLATE_METABOLISM,Daunorubicin,0.302394506,hsa00630
KEGG_GLYOXYLATE_AND_DICARBOXYLATE_METABOLISM,imatinib,-0.463824653,hsa00630
KEGG_GLYOXYLATE_AND_DICARBOXYLATE_METABOLISM,Enzastaurin,0.274684253,hsa00630
KEGG_GLYOXYLATE_AND_DICARBOXYLATE_METABOLISM,Geldanamycin,0.183306321,hsa00630
KEGG_GLYOXYLATE_AND_DICARBOXYLATE_METABOLISM,belinostat,0.277010893,hsa00630
KEGG_GLYOXYLATE_AND_DICARBOXYLATE_METABOLISM,Fludarabine,-0.437250095,hsa00630
KEGG_GLYOXYLATE_AND_DICARBOXYLATE_METABOLISM,Vinblastine,-0.204809969,hsa00630
KEGG_GLYOXYLATE_AND_DICARBOXYLATE_METABOLISM,ruxolitinib,-0.32844594,hsa00630
KEGG_GLYOXYLATE_AND_DICARBOXYLATE_METABOLISM,Mitoxantrone,0.413910094,hsa00630
KEGG_GLYOXYLATE_AND_DICARBOXYLATE_METABOLISM,vorinostat,0.235562341,hsa00630
KEGG_GLYOXYLATE_AND_DICARBOXYLATE_METABOLISM,Anastrozole,0.408497536,hsa00630
KEGG_GLYOXYLATE_AND_DICARBOXYLATE_METABOLISM,Imatinib,-0.463824653,hsa00630
KEGG_GLYOXYLATE_AND_DICARBOXYLATE_METABOLISM,Vorinostat,0.235562341,hsa00630
KEGG_GLYOXYLATE_AND_DICARBOXYLATE_METABOLISM,Epirubicin,0.243192627,hsa00630
KEGG_GNRH_SIGNALING_PATHWAY,Vorinostat,0.126608065,hsa04912
KEGG_GNRH_SIGNALING_PATHWAY,Axitinib,0.156222127,hsa04912
KEGG_GNRH_SIGNALING_PATHWAY,Obatoclax,0.192220027,hsa04912
KEGG_GNRH_SIGNALING_PATHWAY,vorinostat,0.126608065,hsa04912
KEGG_GNRH_SIGNALING_PATHWAY,axitinib,0.156222127,hsa04912
KEGG_GNRH_SIGNALING_PATHWAY,Vinblastine,0.114575598,hsa04912
KEGG_GRAFT_VERSUS_HOST_DISEASE,Geldanamycin,0.161351483,hsa05332
KEGG_GRAFT_VERSUS_HOST_DISEASE,Linifanib,0.538517437,hsa05332
KEGG_GRAFT_VERSUS_HOST_DISEASE,Irinotecan,0.364823479,hsa05332
KEGG_GRAFT_VERSUS_HOST_DISEASE,everolimus,0.362995039,hsa05332
KEGG_GRAFT_VERSUS_HOST_DISEASE,Fludarabine,0.490946847,hsa05332
KEGG_GRAFT_VERSUS_HOST_DISEASE,Everolimus,0.362995039,hsa05332
KEGG_GRAFT_VERSUS_HOST_DISEASE,MK-2206,-0.336462235,hsa05332
KEGG_HEDGEHOG_SIGNALING_PATHWAY,Exemestane,-0.188723539,hsa04340
KEGG_HEDGEHOG_SIGNALING_PATHWAY,dasatinib,-0.26392992,hsa04340
KEGG_HEDGEHOG_SIGNALING_PATHWAY,Vinblastine,0.208975201,hsa04340
KEGG_HEDGEHOG_SIGNALING_PATHWAY,rucaparib,0.264335838,hsa04340
KEGG_HEDGEHOG_SIGNALING_PATHWAY,Dasatinib,-0.26392992,hsa04340
KEGG_HEMATOPOIETIC_CELL_LINEAGE,Linifanib,0.429930024,hsa04640
KEGG_HEMATOPOIETIC_CELL_LINEAGE,Fludarabine,0.420947064,hsa04640
KEGG_HEMATOPOIETIC_CELL_LINEAGE,Daunorubicin,0.20159152,hsa04640
KEGG_HEMATOPOIETIC_CELL_LINEAGE,Obatoclax,0.270246159,hsa04640
KEGG_HEMATOPOIETIC_CELL_LINEAGE,Epirubicin,0.293643013,hsa04640
KEGG_HEMATOPOIETIC_CELL_LINEAGE,Doxorubicin,0.223865053,hsa04640
KEGG_HEMATOPOIETIC_CELL_LINEAGE,Naloxone,-0.193806813,hsa04640
KEGG_HISTIDINE_METABOLISM,Vinorelbine,-0.183706826,hsa00340
KEGG_HISTIDINE_METABOLISM,afatinib,0.240727906,hsa00340
KEGG_HISTIDINE_METABOLISM,Geldanamycin,-0.107646981,hsa00340
KEGG_HISTIDINE_METABOLISM,Procainamide,0.292007293,hsa00340
KEGG_HISTIDINE_METABOLISM,Clofarabine,-0.320479929,hsa00340
KEGG_HISTIDINE_METABOLISM,Vinblastine,-0.279897819,hsa00340
KEGG_HISTIDINE_METABOLISM,Pazopanib,-0.251476157,hsa00340
KEGG_HISTIDINE_METABOLISM,everolimus,-0.333794863,hsa00340
KEGG_HISTIDINE_METABOLISM,Sunitinib,-0.248579777,hsa00340
KEGG_HISTIDINE_METABOLISM,Tretinoin,0.160231407,hsa00340
KEGG_HISTIDINE_METABOLISM,Afatinib,0.240727906,hsa00340
KEGG_HISTIDINE_METABOLISM,vorinostat,-0.098491841,hsa00340
KEGG_HISTIDINE_METABOLISM,Decitabine,0.315948292,hsa00340
KEGG_HISTIDINE_METABOLISM,tretinoin,0.160231407,hsa00340
KEGG_HISTIDINE_METABOLISM,Everolimus,-0.333794863,hsa00340
KEGG_HISTIDINE_METABOLISM,Vorinostat,-0.098491841,hsa00340
KEGG_HISTIDINE_METABOLISM,ixazomib,-0.240091089,hsa00340
KEGG_HISTIDINE_METABOLISM,sunitinib,-0.248579777,hsa00340
KEGG_HISTIDINE_METABOLISM,pazopanib,-0.251476157,hsa00340
KEGG_HISTIDINE_METABOLISM,nilotinib,-0.406501245,hsa00340
KEGG_HOMOLOGOUS_RECOMBINATION,Vinblastine,-0.356102845,hsa03440
KEGG_HOMOLOGOUS_RECOMBINATION,Geldanamycin,-0.298008863,hsa03440
KEGG_HOMOLOGOUS_RECOMBINATION,Doxorubicin,-0.145745465,hsa03440
KEGG_HOMOLOGOUS_RECOMBINATION,vemurafenib,-0.219563172,hsa03440
KEGG_HOMOLOGOUS_RECOMBINATION,Midostaurin,-0.283358624,hsa03440
